id	year	month	day	hour	minute	sex	age	handedness	message_viewing_time	block	trial_num	trial_initiation_time	fixation_duration	cue_location	cue_modality	target_location	target_modality	target_type	target_response_key	target_response_rt	pre_target_response	feedback_response	recalibration	blink	saccade	biggest_small_saccade	critical_blink	critical_saccade	target_started_TF
e18	2015	08	26	18	37	f	16	r	391.18355081	practice	1	17.699803628	1.1480200742	left	tactile	right	tactile	target	voice	NA	TRUE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	FALSE
e18	2015	08	26	18	37	f	16	r	391.18355081	practice	2	14.694948571	0.614761806579	right	visual	right	visual	target	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
e18	2015	08	26	18	37	f	16	r	391.18355081	practice	3	0.892999575008	0.763015104259	right	visual	right	tactile	target	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
e18	2015	08	26	18	37	f	16	r	391.18355081	practice	4	17.381519048	0.620833805269	right	visual	left	tactile	target	voice	336.124125402	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
e18	2015	08	26	18	37	f	16	r	391.18355081	practice	5	4.83969716902	1.19349680562	left	tactile	right	visual	target	voice	328.657770064	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
e18	2015	08	26	18	37	f	16	r	391.18355081	practice	6	1.39965032303	1.38970625409	left	tactile	left	visual	target	voice	327.2479726	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
e18	2015	08	26	18	37	f	16	r	391.18355081	practice	7	1.31471232697	1.39055849023	left	visual	right	tactile	target	voice	301.627576468	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
e18	2015	08	26	18	37	f	16	r	391.18355081	practice	8	0.947901512031	0.746620236779	left	tactile	right	tactile	target	voice	350.626814878	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
e18	2015	08	26	18	37	f	16	r	391.18355081	practice	9	1.340690843	1.10384080934	left	tactile	left	tactile	target	voice	394.785022363	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
e18	2015	08	26	18	37	f	16	r	391.18355081	practice	10	2.09015997895	1.19398793124	right	visual	left	tactile	target	voice	268.116294406	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
e18	2015	08	26	18	37	f	16	r	391.18355081	practice	11	1.27144290798	1.46350978304	right	visual	right	tactile	target	voice	280.847373593	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
e18	2015	08	26	18	37	f	16	r	391.18355081	practice	12	1.05665185105	1.11086632922	right	visual	left	visual	target	voice	417.21837339	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
e18	2015	08	26	18	37	f	16	r	391.18355081	practice	13	0.95369741699	0.872459028356	left	tactile	left	visual	target	voice	270.227467292	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
e18	2015	08	26	18	37	f	16	r	391.18355081	practice	14	0.788008767006	0.526115768696	right	tactile	right	tactile	target	voice	406.281566946	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
e18	2015	08	26	18	37	f	16	r	391.18355081	practice	15	0.774154059996	1.226417597	left	visual	right	visual	target	voice	270.798119716	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
e18	2015	08	26	18	37	f	16	r	391.18355081	practice	16	0.877055626013	1.34410758457	right	tactile	right	visual	target	voice	297.448000114	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
e18	2015	08	26	18	37	f	16	r	391.18355081	practice	17	0.802943571995	1.09476746236	left	tactile	left	visual	target	voice	313.46270832	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
e18	2015	08	26	18	37	f	16	r	391.18355081	practice	18	1.13465089101	0.525822350122	left	tactile	right	visual	target	voice	344.197459577	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
e18	2015	08	26	18	37	f	16	r	391.18355081	practice	19	1.677972315	0.883081273017	right	visual	left	visual	target	voice	221.179053711	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
e18	2015	08	26	18	37	f	16	r	391.18355081	practice	20	0.63018702605	0.923675193446	right	tactile	left	visual	target	voice	NA	TRUE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	FALSE
e18	2015	08	26	18	37	f	16	r	391.18355081	practice	21	1.51084999304	1.44501067369	left	tactile	right	tactile	target	voice	305.671907903	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
e18	2015	08	26	18	37	f	16	r	391.18355081	practice	22	1.39957131597	0.55978646728	right	tactile	right	visual	target	voice	247.74123641	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
e18	2015	08	26	18	37	f	16	r	391.18355081	practice	23	1.281202271	1.46582462751	left	visual	right	visual	target	voice	NA	TRUE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	FALSE
e18	2015	08	26	18	37	f	16	r	391.18355081	practice	24	1.35410105204	0.906399511895	right	tactile	right	tactile	target	voice	333.774228813	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
e18	2015	08	26	18	37	f	16	r	391.18355081	practice	25	0.960482532973	0.619242567996	left	visual	left	tactile	catch	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
e18	2015	08	26	18	37	f	16	r	391.18355081	practice	26	0.84510416101	0.541797616188	left	visual	right	tactile	target	voice	283.585294499	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
e18	2015	08	26	18	37	f	16	r	391.18355081	practice	27	1.07927594398	0.989780894105	right	visual	right	visual	target	voice	514.173989533	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
e18	2015	08	26	18	37	f	16	r	391.18355081	practice	28	0.73388149502	1.13951989114	left	visual	right	visual	target	voice	366.288756544	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
e18	2015	08	26	18	37	f	16	r	391.18355081	practice	29	0.90970123501	1.199101667	left	tactile	left	tactile	target	voice	272.094338725	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
e18	2015	08	26	18	37	f	16	r	391.18355081	practice	30	0.701362805034	0.743159487302	right	visual	right	tactile	target	voice	299.749216356	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
e18	2015	08	26	18	37	f	16	r	391.18355081	practice	31	0.766265811981	0.799153849717	right	tactile	left	tactile	target	voice	283.196530945	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
e18	2015	08	26	18	37	f	16	r	391.18355081	practice	32	0.747466984962	0.752620961835	right	visual	left	visual	target	voice	305.583565845	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
e18	2015	08	26	18	37	f	16	r	391.18355081	practice	33	3.23833244498	0.742689766965	left	tactile	left	visual	target	voice	307.716232724	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
e18	2015	08	26	18	37	f	16	r	391.18355081	practice	34	0.723410630948	0.800042462693	left	visual	left	visual	target	voice	216.391439957	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
e18	2015	08	26	18	37	f	16	r	391.18355081	practice	35	0.766843476973	0.802350205226	right	visual	right	visual	target	voice	410.379148379	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
e18	2015	08	26	18	37	f	16	r	391.18355081	practice	36	0.957174701034	0.88037481781	left	tactile	right	tactile	target	voice	221.900744829	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
e18	2015	08	26	18	37	f	16	r	391.18355081	practice	37	0.863954161992	1.10336305455	right	tactile	left	tactile	target	voice	266.040463117	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
e18	2015	08	26	18	37	f	16	r	391.18355081	practice	38	0.892741001968	0.895040432443	right	visual	right	visual	catch	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
e18	2015	08	26	18	37	f	16	r	391.18355081	practice	39	0.718036761973	0.984271373571	right	tactile	left	tactile	target	voice	115.430559032	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
e18	2015	08	26	18	37	f	16	r	391.18355081	practice	40	0.885573017993	0.960927131052	right	tactile	right	tactile	target	voice	NA	TRUE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	FALSE
e18	2015	08	26	18	37	f	16	r	96.904904408	1	1	4.02933542	1.17341527712	right	visual	right	tactile	target	voice	300.027911551	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
e18	2015	08	26	18	37	f	16	r	96.904904408	1	2	5.20144103898	0.744095365864	right	visual	left	tactile	target	voice	219.843182771	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
e18	2015	08	26	18	37	f	16	r	96.904904408	1	3	0.987687506014	0.989532565986	right	visual	right	visual	target	voice	373.542331683	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
e18	2015	08	26	18	37	f	16	r	96.904904408	1	4	1.528091538	0.656582252088	left	visual	left	visual	target	voice	352.81504161	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
e18	2015	08	26	18	37	f	16	r	96.904904408	1	5	1.02485770796	0.583735066216	right	visual	left	visual	target	voice	342.881851422	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
e18	2015	08	26	18	37	f	16	r	96.904904408	1	6	3.32513856603	1.3026976141	right	visual	left	visual	target	voice	NA	TRUE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	FALSE
e18	2015	08	26	18	37	f	16	r	96.904904408	1	7	1.30126662599	0.957756563155	left	tactile	left	visual	target	voice	323.804334505	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
e18	2015	08	26	18	37	f	16	r	96.904904408	1	8	0.947010867996	0.576942229007	right	visual	left	visual	target	voice	314.703445649	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
e18	2015	08	26	18	37	f	16	r	96.904904408	1	9	4.01914769702	0.514482121971	left	visual	left	tactile	target	voice	290.233579697	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
e18	2015	08	26	18	37	f	16	r	96.904904408	1	10	1.04531809496	1.22889123374	left	tactile	right	visual	catch	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
e18	2015	08	26	18	37	f	16	r	96.904904408	1	11	1.309603806	0.727278246841	right	visual	right	visual	target	voice	410.207515815	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
e18	2015	08	26	18	37	f	16	r	96.904904408	1	12	0.832044939976	1.16994695193	right	visual	right	visual	target	voice	372.671543737	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
