id	year	month	day	hour	minute	sex	age	handedness	message_viewing_time	block	trial_num	trial_initiation_time	fixation_duration	cue_location	cue_modality	target_location	target_modality	target_type	target_response_key	target_response_rt	pre_target_response	feedback_response	recalibration	blink	saccade	biggest_small_saccade	critical_blink	critical_saccade	target_started_TF
e02	2015	07	20	14	33	m	21	r	383.654261089	practice	1	4.89443537399	0.583708092191	left	visual	left	tactile	target	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
e02	2015	07	20	14	33	m	21	r	383.654261089	practice	2	0.824400375001	0.929243562555	right	visual	left	tactile	target	voice	NA	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE
e02	2015	07	20	14	33	m	21	r	383.654261089	practice	3	1.773187584	1.27884210969	right	tactile	left	tactile	target	voice	844.884832972	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
e02	2015	07	20	14	33	m	21	r	383.654261089	practice	4	6.83686896101	0.577417824836	right	tactile	right	visual	catch	voice	NA	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE
e02	2015	07	20	14	33	m	21	r	383.654261089	practice	5	3.82285377999	0.515260686358	right	visual	left	visual	target	voice	680.163408309	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
e02	2015	07	20	14	33	m	21	r	383.654261089	practice	6	1.992265159	0.749752868194	right	tactile	right	tactile	target	voice	635.519382457	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
e02	2015	07	20	14	33	m	21	r	383.654261089	practice	7	0.466402749007	0.595996248294	right	visual	left	tactile	target	voice	656.518144388	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
e02	2015	07	20	14	33	m	21	r	383.654261089	practice	8	0.482923238	0.715592723819	right	visual	right	tactile	target	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
e02	2015	07	20	14	33	m	21	r	383.654261089	practice	9	4.42754920099	0.557733374576	left	tactile	left	visual	target	voice	632.529238093	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
e02	2015	07	20	14	33	m	21	r	383.654261089	practice	10	0.54067951499	0.676073480424	right	tactile	right	visual	target	voice	140.155229237	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
e02	2015	07	20	14	33	m	21	r	383.654261089	practice	11	1.00105216401	1.09574760148	right	visual	left	tactile	target	voice	528.336928182	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
e02	2015	07	20	14	33	m	21	r	383.654261089	practice	12	0.854575837002	1.02499191901	right	visual	right	visual	target	voice	709.235941657	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
e02	2015	07	20	14	33	m	21	r	383.654261089	practice	13	0.734872116998	1.39985754631	right	visual	right	visual	catch	voice	NA	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE
e02	2015	07	20	14	33	m	21	r	383.654261089	practice	14	3.019286279	0.743804062414	left	tactile	left	tactile	target	voice	778.06168425	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
e02	2015	07	20	14	33	m	21	r	383.654261089	practice	15	0.446130818993	0.843943079616	right	tactile	left	tactile	target	voice	810.608480053	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
e02	2015	07	20	14	33	m	21	r	383.654261089	practice	16	0.485305663999	1.35316805629	left	tactile	left	visual	target	voice	551.025909372	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
