id	year	month	day	hour	minute	sex	age	handedness	message_viewing_time	block	trial_num	trial_initiation_time	fixation_duration	cue_location	cue_modality	target_location	target_modality	target_type	target_response_key	target_response_rt	pre_target_response	feedback_response	recalibration	blink	saccade	biggest_small_saccade	critical_blink	critical_saccade	target_started_TF
e14	2015	08	04	19	21	f	20	r	363.335017329	practice	1	5.33857673104	1.18683217115	left	visual	left	tactile	target	voice	638.448064565	FALSE	FALSE	FALSE	TRUE	TRUE	0	TRUE	TRUE	TRUE
e14	2015	08	04	19	21	f	20	r	363.335017329	practice	2	12.824473367	1.10361817376	left	tactile	left	tactile	target	voice	891.825113911	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
e14	2015	08	04	19	21	f	20	r	363.335017329	practice	3	6.57629470096	1.34090310549	right	visual	left	tactile	target	voice	NA	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE
e14	2015	08	04	19	21	f	20	r	363.335017329	practice	4	1.94469097711	1.45217532912	right	visual	right	tactile	target	voice	NA	TRUE	FALSE	FALSE	TRUE	TRUE	0	TRUE	TRUE	FALSE
e14	2015	08	04	19	21	f	20	r	363.335017329	practice	5	1.62582938594	1.02113866382	right	tactile	left	visual	target	voice	NA	TRUE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	FALSE
e14	2015	08	04	19	21	f	20	r	363.335017329	practice	6	5.15230639407	0.967021615969	left	visual	left	tactile	target	voice	NA	TRUE	FALSE	FALSE	TRUE	TRUE	0	FALSE	FALSE	FALSE
e14	2015	08	04	19	21	f	20	r	363.335017329	practice	7	2.7103755339	0.832460491092	left	tactile	right	tactile	target	voice	499.792100629	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
e14	2015	08	04	19	21	f	20	r	363.335017329	practice	8	1.338163701	0.762615659501	left	visual	left	visual	target	voice	508.435702184	FALSE	FALSE	FALSE	TRUE	TRUE	0	FALSE	TRUE	TRUE
e14	2015	08	04	19	21	f	20	r	363.335017329	practice	9	5.78408055799	0.742978002582	right	visual	left	tactile	target	voice	489.188159234	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
e14	2015	08	04	19	21	f	20	r	363.335017329	practice	10	11.986725094	0.671292854024	left	visual	right	tactile	target	voice	453.491134802	FALSE	FALSE	FALSE	TRUE	TRUE	0	TRUE	TRUE	TRUE
e14	2015	08	04	19	21	f	20	r	363.335017329	practice	11	1.45780148904	1.0508150169	left	visual	right	tactile	target	voice	438.936452847	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
e14	2015	08	04	19	21	f	20	r	363.335017329	practice	12	8.13019708009	0.752576164537	right	tactile	left	visual	target	voice	650.657773134	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
e14	2015	08	04	19	21	f	20	r	363.335017329	practice	13	1.28880276997	1.25812835748	right	visual	left	visual	target	voice	711.454292177	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
e14	2015	08	04	19	21	f	20	r	363.335017329	practice	14	1.00582124502	0.522552477339	left	visual	left	tactile	catch	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
e14	2015	08	04	19	21	f	20	r	363.335017329	practice	15	0.467849913985	0.900269877094	left	visual	left	visual	target	voice	NA	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE
e14	2015	08	04	19	21	f	20	r	363.335017329	practice	16	1.64487454598	1.26169363559	right	visual	left	tactile	catch	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
e14	2015	08	04	19	21	f	20	r	363.335017329	practice	17	1.009755768	0.605323796502	right	visual	left	visual	target	voice	886.069325148	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
e14	2015	08	04	19	21	f	20	r	363.335017329	practice	18	0.997325699893	1.30030335577	right	visual	right	tactile	catch	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
e14	2015	08	04	19	21	f	20	r	363.335017329	practice	19	0.798322809045	1.13789715126	left	visual	right	tactile	target	voice	NA	TRUE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	FALSE
e14	2015	08	04	19	21	f	20	r	363.335017329	practice	20	1.75243206404	1.15557207564	right	visual	right	tactile	target	voice	703.449801076	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
e14	2015	08	04	19	21	f	20	r	363.335017329	practice	21	1.35691530502	0.647623245976	right	tactile	left	tactile	target	voice	525.187295745	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
e14	2015	08	04	19	21	f	20	r	363.335017329	practice	22	3.56018878391	1.111362779	right	visual	left	visual	target	voice	645.853575668	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
e14	2015	08	04	19	21	f	20	r	363.335017329	practice	23	0.879709101049	1.37850876987	right	visual	right	tactile	target	voice	438.878771849	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
e14	2015	08	04	19	21	f	20	r	363.335017329	practice	24	8.88654717198	1.18675057115	right	tactile	left	visual	target	voice	664.051467553	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
e14	2015	08	04	19	21	f	20	r	363.335017329	practice	25	1.11474533693	1.41146029803	left	visual	right	visual	target	voice	471.129167709	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
e14	2015	08	04	19	21	f	20	r	363.335017329	practice	26	1.00936624105	1.18517777594	right	visual	left	tactile	target	voice	515.857818886	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
e14	2015	08	04	19	21	f	20	r	363.335017329	practice	27	0.818435102934	0.826765970218	right	visual	right	visual	target	voice	740.477673477	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
e14	2015	08	04	19	21	f	20	r	363.335017329	practice	28	0.844376437017	1.07917284989	left	tactile	left	tactile	target	voice	NA	TRUE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	FALSE
e14	2015	08	04	19	21	f	20	r	363.335017329	practice	29	1.21129766002	0.832493075698	right	tactile	right	tactile	target	voice	656.947848969	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
e14	2015	08	04	19	21	f	20	r	363.335017329	practice	30	1.05019839096	1.40418801747	right	visual	right	tactile	target	voice	505.910448264	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
e14	2015	08	04	19	21	f	20	r	363.335017329	practice	31	2.75568787102	1.38707251213	left	tactile	left	visual	target	voice	NA	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE
e14	2015	08	04	19	21	f	20	r	363.335017329	practice	32	0.881296447013	1.1753468762	right	tactile	right	visual	target	voice	643.68588652	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
e14	2015	08	04	19	21	f	20	r	363.335017329	practice	33	0.725025017047	0.880368657092	right	tactile	right	tactile	target	voice	500.648001675	FALSE	FALSE	FALSE	TRUE	TRUE	0	TRUE	TRUE	TRUE
e14	2015	08	04	19	21	f	20	r	363.335017329	practice	34	0.561506928061	1.38750297649	left	tactile	right	tactile	target	voice	270.054104272	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
e14	2015	08	04	19	21	f	20	r	363.335017329	practice	35	0.738295320887	1.0464235951	right	tactile	left	tactile	target	voice	407.211085665	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
e14	2015	08	04	19	21	f	20	r	363.335017329	practice	36	3.67056213599	1.25553966146	left	tactile	right	tactile	target	voice	488.406016142	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
e14	2015	08	04	19	21	f	20	r	363.335017329	practice	37	0.712954760063	1.34532916025	right	tactile	left	visual	target	voice	751.158112544	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
e14	2015	08	04	19	21	f	20	r	363.335017329	practice	38	2.51006348	0.701545917946	left	tactile	right	visual	target	voice	600.370889879	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
e14	2015	08	04	19	21	f	20	r	363.335017329	practice	39	3.24025888694	1.4191604401	left	tactile	right	visual	target	voice	638.92117166	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
e14	2015	08	04	19	21	f	20	r	363.335017329	practice	40	0.683316220064	0.920521204139	right	visual	right	tactile	target	voice	565.154670621	FALSE	FALSE	FALSE	TRUE	TRUE	0	TRUE	TRUE	TRUE
e14	2015	08	04	19	21	f	20	r	104.633693027	1	1	3.07334754104	1.44438281965	right	visual	right	tactile	target	voice	404.582371004	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
e14	2015	08	04	19	21	f	20	r	104.633693027	1	2	26.9196693749	0.791151844987	right	visual	right	tactile	target	voice	489.721760619	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
