id	year	month	day	hour	minute	sex	age	handedness	message_viewing_time	block	trial_num	trial_initiation_time	fixation_duration	cue_location	cue_modality	target_location	target_modality	target_type	target_response_key	target_response_rt	pre_target_response	feedback_response	recalibration	blink	saccade	biggest_small_saccade	critical_blink	critical_saccade	target_started_TF
e19	2015	08	27	18	02	m	21	r	336.299042292	practice	1	5.412911725	0.897545396246	right	tactile	right	tactile	target	voice	NA	TRUE	FALSE	FALSE	TRUE	FALSE	0	FALSE	FALSE	FALSE
e19	2015	08	27	18	02	m	21	r	336.299042292	practice	2	4.08290223801	0.931346377833	right	tactile	right	visual	target	voice	NA	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE
e19	2015	08	27	18	02	m	21	r	336.299042292	practice	3	4.25736495497	1.36333440596	right	visual	left	tactile	target	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
e19	2015	08	27	18	02	m	21	r	336.299042292	practice	4	6.01478911703	0.572822601111	right	visual	right	visual	catch	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
e19	2015	08	27	18	02	m	21	r	336.299042292	practice	5	4.90777859499	0.762556356692	left	tactile	left	visual	target	voice	828.107982001	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
e19	2015	08	27	18	02	m	21	r	336.299042292	practice	6	2.82690398203	1.15977430857	right	tactile	right	tactile	target	voice	NA	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE
e19	2015	08	27	18	02	m	21	r	336.299042292	practice	7	1.039511276	0.570104341311	left	tactile	right	visual	target	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
e19	2015	08	27	18	02	m	21	r	336.299042292	practice	8	1.86552712205	1.15816555823	left	visual	left	visual	catch	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
e19	2015	08	27	18	02	m	21	r	336.299042292	practice	9	0.961538331001	1.41603768602	right	tactile	left	tactile	target	voice	NA	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE
e19	2015	08	27	18	02	m	21	r	336.299042292	practice	10	1.01984864997	0.952015510502	left	tactile	right	tactile	target	voice	NA	TRUE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	FALSE
e19	2015	08	27	18	02	m	21	r	336.299042292	practice	11	5.05411692895	1.26860306319	right	tactile	right	visual	target	voice	NA	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE
e19	2015	08	27	18	02	m	21	r	336.299042292	practice	12	3.54874424904	0.9328230861	right	visual	right	visual	target	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
e19	2015	08	27	18	02	m	21	r	336.299042292	practice	13	2.08283442399	0.748715120877	right	visual	left	tactile	target	voice	NA	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE
e19	2015	08	27	18	02	m	21	r	336.299042292	practice	14	13.269104068	0.83152905242	right	tactile	right	visual	target	voice	NA	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE
e19	2015	08	27	18	02	m	21	r	336.299042292	practice	15	24.82938517	0.996469793987	left	tactile	right	tactile	target	voice	NA	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE
e19	2015	08	27	18	02	m	21	r	336.299042292	practice	16	18.076705695	0.571319487568	right	tactile	left	tactile	target	voice	737.037330051	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
e19	2015	08	27	18	02	m	21	r	336.299042292	practice	17	1.61387076596	1.25496564425	left	tactile	left	tactile	target	voice	434.318261396	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
e19	2015	08	27	18	02	m	21	r	336.299042292	practice	18	5.69069818204	1.28789892933	right	tactile	left	tactile	target	voice	NA	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE
e19	2015	08	27	18	02	m	21	r	336.299042292	practice	19	6.78421125404	0.757556581055	right	tactile	left	tactile	target	voice	NA	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE
e19	2015	08	27	18	02	m	21	r	336.299042292	practice	20	17.071058322	1.31361610966	right	tactile	right	visual	target	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
e19	2015	08	27	18	02	m	21	r	336.299042292	practice	21	7.47657655599	0.525179526672	left	visual	left	tactile	target	voice	506.375023047	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
e19	2015	08	27	18	02	m	21	r	336.299042292	practice	22	7.77643367799	0.569105770641	right	tactile	left	visual	target	voice	369.021061051	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
e19	2015	08	27	18	02	m	21	r	336.299042292	practice	23	2.79401586199	0.770957955247	right	visual	right	tactile	target	voice	289.949797385	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
e19	2015	08	27	18	02	m	21	r	336.299042292	practice	24	1.25409263402	0.75919138858	right	visual	left	tactile	target	voice	335.007002112	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
e19	2015	08	27	18	02	m	21	r	336.299042292	practice	25	1.712724332	0.593686628892	left	tactile	left	visual	catch	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
e19	2015	08	27	18	02	m	21	r	336.299042292	practice	26	1.60321453901	0.607610395341	right	tactile	right	tactile	target	voice	463.073821331	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
e19	2015	08	27	18	02	m	21	r	336.299042292	practice	27	1.60332007596	0.712479795857	left	visual	left	tactile	target	voice	444.256980787	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
e19	2015	08	27	18	02	m	21	r	336.299042292	practice	28	1.05477018602	1.25400235959	right	visual	left	tactile	catch	voice	NA	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE
e19	2015	08	27	18	02	m	21	r	336.299042292	practice	29	0.490334274014	0.933161670406	right	tactile	right	tactile	catch	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
e19	2015	08	27	18	02	m	21	r	336.299042292	practice	30	0.942845657992	1.11015945459	right	visual	left	visual	target	voice	552.662776085	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
e19	2015	08	27	18	02	m	21	r	336.299042292	practice	31	1.66597956803	1.27860725793	left	visual	right	tactile	target	voice	330.892230733	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
e19	2015	08	27	18	02	m	21	r	336.299042292	practice	32	1.28396785795	0.930469289018	left	visual	right	tactile	target	voice	437.020227604	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
e19	2015	08	27	18	02	m	21	r	336.299042292	practice	33	1.55071737897	0.978289219675	right	visual	right	visual	target	voice	NA	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE
e19	2015	08	27	18	02	m	21	r	336.299042292	practice	34	1.48614938703	1.21107187864	right	visual	left	visual	target	voice	547.115909052	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
e19	2015	08	27	18	02	m	21	r	336.299042292	practice	35	0.989002422953	0.594454132282	left	visual	right	visual	target	voice	421.370801399	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
e19	2015	08	27	18	02	m	21	r	336.299042292	practice	36	1.28487506998	0.996970080574	left	tactile	right	tactile	target	voice	380.121342081	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
e19	2015	08	27	18	02	m	21	r	336.299042292	practice	37	1.30830734002	0.527478561707	left	visual	left	visual	target	voice	607.011572982	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
e19	2015	08	27	18	02	m	21	r	336.299042292	practice	38	1.55247491703	1.169255362	left	tactile	right	tactile	target	voice	NA	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE
e19	2015	08	27	18	02	m	21	r	336.299042292	practice	39	3.08538461197	0.743056814487	left	visual	left	tactile	target	voice	416.963108175	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
e19	2015	08	27	18	02	m	21	r	336.299042292	practice	40	1.74846345105	0.875927553413	right	tactile	right	visual	catch	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
e19	2015	08	27	18	02	m	21	r	45.874755097	1	1	2.34642829502	1.34434005095	right	visual	right	visual	catch	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
